dyadid,location,sideb,gtd_gname,gname_match,coder,type,sidea,gwnoa,startyear,startyear2,finalyear,source,notes,crosswalk,notmissing,conflictid,sideb_gtd_additional,notes_sideb_gtd_id,mar_notes,vpfcomments913,rfm_notes,actorissue
451,India,CPI-Maoist,Students Islamic Movement of India (SIMI),11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,SATP An Islamist group out of Uttar Pradesh which reportedly ahs close ties to LeT http://www.satp.org/satporgtp/countries/india/terroristoutfits/simi.htm,0,NA,,,,,,,
451,India,CPI-Maoist,Taliban,10,Morgan,3,Government of India,750,2004,2005,2012,d2013,DyadID 327 BUT might also include the Pakistan Taliban DyadID 768 (???),0,NA,,,,,,,
451,India,CPI-Maoist,Tehrik-e-Galba Islam,-99,Morgan,3,Government of India,750,2004,2005,2012,TRAC,http://www.trackingterrorism.org/group/tehreek-e-galba-islam-tegi,0,NA,,,,,,,
451,India,CPI-Maoist,Telangana Separatists,5,Morgan,3,Government of India,750,2004,2005,2012,TRAC,http://www.trackingterrorism.org/group/tehreek-e-galba-islam-tegi; some connection between the CPI-Mao and Telangana,0,NA,,,,,,,
451,India,CPI-Maoist,Terai Janatantrik Party,11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,SATP notes the this is a merged group of Napel communist groups http://www.satp.org/satporgtp/countries/nepal/terroristoutfits/jtmmj.html,0,NA,,,,,,,
451,India,CPI-Maoist,Tritiya Prastuti Committee (India),8,Morgan,3,Government of India,750,2004,2005,2012,OTHER,"SATP Since its inception, the outfit has indulged in fratricidal clashes with the CPI-Maoist and other Maoist outfits including the Jharkhand Liberation Tigers (JLT) in Jharkhand. The TPC has declared that its ""main enemy is not the police machinery, but the CPI-Maoist."" http://www.satp.org/satporgtp/countries/india/maoist/terrorist_outfits/TPC.htm",0,NA,,,,,,,
451,India,CPI-Maoist,United A'chik Liberation Army (UALA),11,radwan,3,Government of India,750,NA,NA,NA,SATP,http://www.satp.org/satporgtp/sair/Archives/sair12/12_19.htm#assessment1 separate conflict,0,NA,,,,,,,
451,India,CPI-Maoist,United Bengali Liberation Front (UBLF),11,radwan,3,Government of India,750,NA,NA,NA,SATP,SATP The United Bengali Liberation Front (UBLF) came into existence October 1999. The proclaimed objective of the outfit is protection of the Bengali population in the State from attacks by other terrorist outfits such as the National Liberation Front of Tripura (NLFT).  http://www.satp.org/satporgtp/countries/india/states/tripura/terrorist_outfits/ublf.htm,0,NA,,,,,,,
451,India,CPI-Maoist,United Democratic Liberation Army (UDLA),11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,SATP indicates that this is an ASSAM group but this is not much info http://www.satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/index.html,0,NA,,,,,,,
451,India,CPI-Maoist,United Democratic Terai Liberation Front (UDTLF),11,Morgan,3,Government of India,750,2004,2005,2012,TRAC,http://www.trackingterrorism.org/group/united-democratic-terai-liberation-front-udtlf,0,NA,,,,,,,
451,India,CPI-Maoist,United Jihad Council,11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,SATP calls them Muttahida Jehad Council http://www.satp.org/satporgtp/countries/india/states/jandk/terrorist_outfits/mjc.htm,0,NA,,,,,,,
451,India,CPI-Maoist,United Kuki Liberation Front (UKLF) - India,11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,SATP http://www.satp.org/satporgtp/countries/india/states/manipur/terrorist_outfits/UKLF.htm,0,NA,,,,,,,
451,India,CPI-Maoist,United Liberation Front of Assam (ULFA),10,Morgan,3,Government of India,750,2004,2005,2012,d2013,"DyadID 296; ALLIES with ANVC, CPN-M (Nepal Maoists), KLO, NDFB, NSCN-IM, NSCN-K, UNLF",0,NA,,,,,,,
451,India,CPI-Maoist,United Liberation Front of Barak Valley (ULFBV) - India,11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,SATP The United Liberation Front of Barak Valley (ULFBV) was reportedly formed in the year 2002. (Based in ASSAM) http://www.satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/ULFBV.htm,0,NA,,,,,,,
451,India,CPI-Maoist,United National Liberation Front (UNLF),10,Morgan,3,Government of India,750,2004,2005,2012,d2013,"DyadID 336 ALLIES with ATTF, NDFB, NSCN-K, PLA, PREPAK, RPF, ULFA ---- RIVALS KCP, NSCN-IM ---- SPLINTER GROUP KYKL ALSO UNLF is part of the Manipur Peoples Liberation Front (MPLF) with PREPAK and PLA",0,NA,,,,,,,
451,India,CPI-Maoist,United People's Democratic Solidarity (UPDS),11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,"SATP Formed in 1999 with the merger of KNV and KPF The outfit is known to have grown with the active assistance of the National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM), which provied it with arms and ammunition. It is reported to have procured arms and ammunition from Bhutan and Bangladesh. The UPDS also shares a working relationship with the National Democratic Front of Bodoland (NDFB) and the United Liberation Front of Asom (ULFA). http://www.satp.org/satporgtp/countries/india/states/assam/terrorist_outfits/upds.htm",0,NA,,,,,,,
451,India,CPI-Maoist,Unknown,13,Morgan,3,Government of India,750,2004,2005,2012,,,0,NA,,,,,,,
451,India,CPI-Maoist,Vishwa Hindu Parishad (VHP),11,radwan,3,Government of India,750,NA,NA,NA,other,This is a Hindi right-wing group http://en.wikipedia.org/wiki/Vishva_Hindu_Parishad,0,NA,,,,,,,
451,India,CPI-Maoist,Volunteers of Innocent People of Nagas (VIPN),11,Morgan,3,Government of India,750,2004,2005,2012,,,0,NA,,,,,,,
451,India,CPI-Maoist,Yimchunger Liberation Front (YLF),11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,"SATP Nagaland Post reports that a hitherto unknown group, Yimchunger Liberation Front (YLF), abducted four Tikhirs tribesmen on August 29 2011 from High Bridge between Sikur and Lasukiur in Kiphire District, Nagaland http://www.satp.org/satporgtp/detailed_news.asp?date1=8/30/2011&id=6",0,NA,,,,,,,
451,India,CPI-Maoist,Youths,13,Morgan,3,Government of India,750,2004,2005,2012,,,0,NA,,,,,,,
451,India,CPI-Maoist,Zeliangrong United Front,11,Morgan,3,Government of India,750,2004,2005,2012,OTHER,"SATP This is a new(ish) group in Manipur and Nagaland. It is a Naga group, which is in a turf war with other groups There were at least 10 clashes between the Zeliangrong United Front (ZUF)  at times a combined force of ZUF and Nationalist Socialist Council of NagalandKhaplang (NSCN-K)  and the NSCN-Isak-Muivah (NSCN-IM), which resulted in 25 fatalities in 2012. There were just seven such incidents and nine fatalities through 2013. http://www.satp.org/satporgtp/countries/india/states/manipur/index.html",0,NA,,,,,,,
451,India,CPI-Maoist,Zomi Revolutionary Army (ZRA),11,Morgan,3,Government of India,750,2004,2005,2012,TOPS,A manipur group that allies with KYKL The group is dedicated to the protection of the ethnic Paites http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=3696 AND SATP http://www.satp.org/satporgtp/countries/india/states/manipur/terrorist_outfits/ZRA.htm,0,NA,,,,,,,
455,Chad,FUCD,Rally of Democratic Forces (RAFD),10,Rubin,3,Government of Chad,483,2005,2005,2006,ucdp,Dyad 633,0,NA,,,,,,,
455,Chad,FUCD,Union of Forces for Democracy and Development (UFDD),10,Rubin,3,Government of Chad,483,2005,2005,2006,ucdp,Dyad 634,0,NA,,,,,,,
455,Chad,FUCD,United Front for Democratic Change (FUC),0,Rubin,3,Government of Chad,483,2005,2005,2006,ucdp,,0,NA,,,,,,,
455,Chad,FUCD,Unknown,13,Rubin,3,Government of Chad,483,2005,2005,2006,,,0,NA,,,,,,,
457,Turkey,MKP,Action Front Nationalist Librium,-99,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Al-Qa`ida,10,HB,3,Government of Turkey,640,1987,2005,2005,,Dyad 360,0,NA,,,,,,,
457,Turkey,MKP,Anti-Kurdish Turks,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Armed People's Units,-97,Fortna,3,Government of Turkey,640,1987,2005,2005,other; TRAC,"listed in http://www.thecst.org.uk/docs/cst%20terrorist%20incidents%201968%20-%202010.pdf) as same as or part of PKK; but here http://www.apnewsarchive.com/1990/Police-Kill-Two-Leftist-Radicals-Capture-Two-Others/id-f0533be011f48bcf8e56a577c00e9708 as ""an outlawed Marxist-Leninist organization - the 'Revolutionary Communist Party-Armed People's Units' '' implying it is part of Revolutionary Communist Party (which is TDKP, a continutation of the People's Liberation Army (THKO) which is the military wing of MKP.  No discernable relation to Devrimci Sol.",0,NA,,,,,,,
457,Turkey,MKP,Armenian Secret Army for the Liberation of Armenia,11,Fortna,3,Government of Turkey,640,1987,2005,2005,TOPS: http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=259,,0,NA,,,,,,,
457,Turkey,MKP,BZers,-99,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Black Friday,11,Fortna,3,Government of Turkey,640,1987,2005,2005,TOPS,"pro-Iran group, no apparent connection to MKP",0,NA,,,,,,,
457,Turkey,MKP,Boz-Ok (Grey Arrow),-99,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Chechen Rebels,10,HB,3,Government of Turkey,640,1987,2005,2005,,"dyad 348; MKP is Maoist Communist Party, no connection w Chechens",0,NA,,,,,,,
457,Turkey,MKP,Communist Warrior's Union,-99,HB,3,Government of Turkey,640,1987,2005,2005,TRAC,,0,NA,,,,,,,
457,Turkey,MKP,Dev Genc,10,HB,3,Government of Turkey,640,1987,2005,2005,,Dyad 330,0,NA,,,,,,,
457,Turkey,MKP,Dev Sol,10,HB,3,Government of Turkey,640,1987,2005,2005,,Dyad 330,0,NA,,,,,,,
457,Turkey,MKP,Devrimici Halk Kurtulus Cephesi (DHKP/C),10,HB,3,Government of Turkey,640,1987,2005,2005,TOPS,Dyad 330,0,NA,,,,,,,
457,Turkey,MKP,East Turkistan Liberation Organization,11,HB,3,Government of Turkey,640,1987,2005,2005,, Separatist group fought for Xinjiang's freedom from China http://www.globalsecurity.org/military/world/para/etlo.htm,0,NA,,,,,,,
457,Turkey,MKP,Great Eastern Islamic Raiders Front (IBDA-C),11,HB,3,Government of Turkey,640,1987,2005,2005,, Sunni Salafist Islamist group http://www.trackingterrorism.org/group/great-eastern-islamic-raiders-front-ibda-c,0,NA,,,,,,,
457,Turkey,MKP,Grey Wolves,11,HB,3,Government of Turkey,640,1987,2005,2005,http://www.ulkuocaklari.org.tr/,,0,NA,,,,,,,
457,Turkey,MKP,Gunmen,13,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Hamawand Tribe,12,Fortna,3,Government of Turkey,640,1987,2005,2005,other,Kurdish tribe (also in Iraq) (see eg http://www.academia.edu/5718418/Dealing_with_the_Kurdish_Hamawand_tribe_in_Northern_Iraq_Opportunities_of_the_Ottoman-Iranian_Borderland_in_the_late_19th_century). MKPisn't Kurdish,0,NA,,,,,,,
457,Turkey,MKP,Hizballah,10,HB,3,Government of Turkey,640,1987,2005,2005,,Dyad 643,0,NA,,,,,,,
457,Turkey,MKP,Individual,13,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Iranians,12,Fortna,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Islamic Movement Organization,11,HB,3,Government of Turkey,640,1987,2005,2005,,indicates organization is Hizbollah http://www.hurriyetdailynews.com/islamic-movement-organization-on-trial.aspx?pageID=438&n=islamic-movement-organization-on-trial-1996-09-27,0,NA,,,,,,,
457,Turkey,MKP,Islamic Revenge Organization,11,HB,3,Government of Turkey,640,1987,2005,2005,, https://www.ecoi.net/local_link/196985/315825_de.html,0,NA,,,,,,,
457,Turkey,MKP,Islamist Extremists,12,Fortna,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,June 16 Organization,11,HB,3,Government of Turkey,640,1987,2005,2005,TOPS:  http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4091,,0,NA,,,,,,,
457,Turkey,MKP,Kaka-Tribesmen,-99,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish Democratic Party-Iraq (KDP),11,HB,3,Government of Turkey,640,1987,2005,2005,TOPS,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish Dissidents,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish Islamic Unity Party,11,HB,3,Government of Turkey,640,1987,2005,2005,TOPS,"Probably affiliated with PKK; TOPS suspects it is a faction of or alias for PKK, but it's not clear",0,NA,,,,,,,
457,Turkey,MKP,Kurdish Militants,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish Protestors,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish Rebels,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish Separatists,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish Sympathizers,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdish guerrillas,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Kurdistan Freedom Hawks (TAK),11,HB,3,Government of Turkey,640,1987,2005,2005,http://en.wikipedia.org/wiki/Kurdistan_Freedom_Falcons,militant faction of PKK,0,NA,,,,,,,
457,Turkey,MKP,Kurdistan Workers' Party (PKK),10,HB,3,Government of Turkey,640,1987,2005,2005,,Dyad 333,0,NA,,,,,,,
457,Turkey,MKP,Kurds,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Left-Wing Demonstrators,5,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Mesopotamian Army (MEZOR),-99,HB,3,Government of Turkey,640,1987,2005,2005,http://www.hurriyetdailynews.com/default.aspx?pageid=438&n=turkish-press-scanner-may-16-2003-2003-05-16,"reference to an attack, but no info to identify connection to SideB",0,NA,,,,,,,
457,Turkey,MKP,Motherland Party,11,HB,3,Government of Turkey,640,1987,2005,2005,http://en.wikipedia.org/wiki/Motherland_Party_(Turkey),legitimate political party,0,NA,,,,,,,
457,Turkey,MKP,Muslim Militants,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Neo-Nazi Group,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,November 17 Revolutionary Organization (N17RO),11,HB,3,Government of Turkey,640,1987,2005,2005,other, Marxist Greek organization http://www.ahistoryofgreece.com/press/november17terrorists.htm; http://en.wikipedia.org/wiki/Revolutionary_Organization_17_November,0,NA,,,,,,,
457,Turkey,MKP,Other,13,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Patriotic Union of Kurdistan (PUK),10,HB,3,Government of Turkey,640,1987,2005,2005,,Dyad 285,0,NA,,,,,,,
457,Turkey,MKP,People's Liberation Force,11,Fortna,3,Government of Turkey,640,1987,2005,2005,,"possibly same as People's Liberation Party/Front, which is renamed version/splinter of Dev Sol: http://en.wikipedia.org/wiki/Revolutionary_People's_Liberation_Party%E2%80%93Front",0,NA,,,,,,,
457,Turkey,MKP,Pro-State Militiamen,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Resistance Movement,-99,HB,3,Government of Turkey,640,1987,2005,2005,,unclear if specific group,0,NA,,,,,,,
457,Turkey,MKP,Resistance Movement of the Union of Revolt Workers,-99,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Right-Wing Group,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Separatists,12,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Shahin (Falcon),11,HB,3,Government of Turkey,640,1987,2005,2005,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4262,Kurdish group in Iran,0,NA,,,,,,,
457,Turkey,MKP,Soskan tribe,11,HB,3,Government of Turkey,640,1987,2005,2005,http://gatesofvienna.blogspot.com/2009/05/gates-of-vienna-news-feed-572009.html,reference to a tribal feud,0,NA,,,,,,,
457,Turkey,MKP,Support of Ocalan-The Hawks of Thrace,11,HB,3,Government of Turkey,640,1987,2005,2005,TOPS: http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=51,"attack in support of Ocalan, who is PKK leader, but appear to be separate group",0,NA,,,,,,,
457,Turkey,MKP,Taliban,10,HB,3,Government of Turkey,640,1987,2005,2005,,Dyad 643,0,NA,,,,,,,
457,Turkey,MKP,Tawhid and Jihad,11,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,The Unit of the Chemical Weapons Martyrs,-99,HB,3,Government of Turkey,640,1987,2005,2005,,"referenced in a downloadable ""Kurdish conflict database"" but it was a mention without any details",0,NA,,,,,,,
457,Turkey,MKP,Turkish Communist Party/Marxist (TKP-ML),0,HB,3,Government of Turkey,640,1987,2005,2005,http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=116,,0,NA,,,,,,,
457,Turkey,MKP,Turkish Communist Workers Party,3,Fortna,3,Government of Turkey,640,1987,2005,2005,TOPS; http://en.wikipedia.org/wiki/Revolutionary_Communist_Party_of_Turkey & related links; http://www.refworld.org/docid/3df4beb44.html,"appears to have been founded by a splinter group of MKP.  At the time MKP referred to as TKP-ML (Turkish Communist Party-Marxist-Leninist), with armed wing TIKKO (later called People's Liberation Army (HKO) -- see TOPS.  According to Wikipedia: TDKP (Revolutionary Communist Party of Turkey) considers itself a continuation of K=HKO [same HKO as above?].  TDKP then splits, and one faction, TDKP-DK (aka Ekim, for it's publication) founds the Turkish Communist Workers Party (TKIP).",0,NA,,,,,,,
457,Turkey,MKP,Turkish Hizballah,11,HB,3,Government of Turkey,640,1987,2005,2005,TOPS: http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=3875,"Sunni Islamist group, unrelated to Lebanese Hezbollah.  Rival to PKK.",0,NA,,,,,,,
457,Turkey,MKP,Turkish Islamic Commandos,11,HB,3,Government of Turkey,640,1987,2005,2005,TRAC,[from name seems unlikely to be connected to MKP],0,NA,,,,,,,
457,Turkey,MKP,Turkish Islamic Jihad,11,HB,3,Government of Turkey,640,1987,2005,2005,TOPS: http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4291,,0,NA,,,,,,,
457,Turkey,MKP,Turkish Leftists,5,HB,3,Government of Turkey,640,1987,2005,2005,,,0,NA,,,,,,,
457,Turkey,MKP,Turkish Marxist Workers Party,-97,HB,3,Government of Turkey,640,1987,2005,2005,,"sounds part of same movement as MKP, but whether it's a faction (3) or an ally (4) or a rival (8) not clear. Possibly same as Workers Party of Turkey which was founded specifically by Marxists.  See http://en.wikipedia.org/wiki/Workers_Party_of_Turkey",0,NA,,,,,,,
457,Turkey,MKP,Turkish People's Liberation Front (TPLF)(THKP-C),-97,HB,3,Government of Turkey,640,1987,2005,2005,TOPS: http://www.start.umd.edu/tops/terrorist_organization_profile.asp?id=4294,"emerged from Dev Genc, listed as supported cause of Dev Sol aka DHKP/C.  [mention that I know can't find that TPLF is armed branch of People's Liberation Army, which would make it related to MKP??]",0,NA,,,,,,,
